loss_axitinib
0.9772006039457524
0.7747590502803302
0.7281291904120736
0.6841461132233836
0.6783194246713107
0.6720607990987703
0.6655169568790474
0.6560660195566476
0.6601525766537124
0.6468749613599254
0.6705908288513334
0.633563027818671
0.6376178107870123
0.6190102409768989
0.6561597094142451
0.6283060526541789
0.5927825187416981
0.6237879233140478
0.608863065213561
0.5855602473030991
0.576332228637612
0.4982868017299294
0.5018579501084579
0.4551958741383396
0.4144898016585703
0.4254274157442609
0.42744091071483914
0.4177313606988254
0.36504176593746795
0.3568283911205339
0.38011531267936105
0.35722955873243106
0.3652185708012692
0.34316245678330193
0.37452794211396684
0.3285722191952297
0.3273497478628821
0.31088551482364946
0.3120515289282065
0.3002036993901285
0.2949850670064399
0.29677054445398643
0.28728269098691045
0.2817416147615622
0.28548886763532505
0.26872264034560406
0.26219701477475105
0.27175404602829023
0.2638943232436848
0.30477343359623316
