loss_dasatinib
0.5700322532387531
0.3873673450753969
0.39585528176586376
0.3985034124727035
0.4020718322311445
0.39795766401378674
0.39819693703655873
0.3931673813053742
0.4901804518098467
0.39447191776055474
0.4324055741403225
0.45193333195123186
0.41577076272936275
0.47360997337567085
0.4152444241662754
0.42186216918702496
0.4833490101646073
0.5576164890056682
0.7066851514828366
0.5718503270908656
0.7005802841379094
0.6793414130416514
0.8294415052685857
0.6579367160222904
0.8971479284542173
0.8759521978160139
0.9096249506318531
1.1588187538897963
0.5652293210497683
0.9589219647584994
1.1457521483691555
1.3545890978691104
0.9964881634508678
0.7653599325440114
0.42001722237990885
1.086475566554935
1.4880786679396705
2.9982279066898556
0.4680662936519609
1.7081970547671737
6.694833443996149
1.2330084970235966
3.160556501764399
2.019727183032174
0.4808812332651143
1.473234642460703
1.0054633753965314
5.827041568236078
3.760518235610599
3.1641393576897388
