loss_imatinib
0.9666553516053201
0.8207488278644659
0.7449906992784797
0.7304003056265
0.7111332040202821
0.6856710580170506
0.6692825706325917
0.6719386779410487
0.6554742977141619
0.6521866571108388
0.6402534580401414
0.6478424586372103
0.6247441744193202
0.6266910819542043
0.6323348758856521
0.6287497684368122
0.6221156265331264
0.6221396963153033
0.6258534088268565
0.6201911799932115
0.6081478547640801
0.6082272912965926
0.6157998229451115
0.6106232104686491
0.6058218900856364
0.6045872131879719
0.6005427215648678
0.6083692117931689
0.607927565000788
0.6098851147365034
0.5916220166389631
0.5675671473967708
0.5944732721824176
0.6017297164589435
0.5938279329574234
0.5940870100470494
0.5934782318497099
0.5948118595003447
0.5731681895904996
0.5924764537784019
0.5846367252373721
0.568063371124374
0.5594369539621327
0.5667660456710353
0.5526102071715318
0.5295055649948532
0.5231576450656004
0.5092192529752183
0.5112461028296484
0.48807609014687386
