loss_nilotinib
0.7815490040579439
0.6459660108491645
0.6462687297825829
0.5920054805386106
0.5980730081703884
0.6165094414679534
0.6080481044700227
0.5923955841521867
0.5783578566075258
0.5755580290943865
0.5601651115269226
0.5647102652850701
0.5587959966007858
0.561850774946861
0.5638576414448015
0.5436449982016981
0.5598445649475483
0.5499753431122244
0.5460524522435073
0.5490344141972595
0.5388015338766866
0.5459031303456666
0.5398285940282314
0.5418083619752725
0.5336968374715533
0.5321235755826242
0.5133922459945562
0.5320971437582448
0.5167245627967959
0.5098061475917964
0.4908345630672527
0.4965760591543422
0.4944046544273356
0.4588468056540341
0.46813873147608775
0.4507233457125496
0.46956575957349334
0.4746969532688063
0.41407924535236373
0.41532912597054894
0.430981279847902
0.3966250870895897
0.4129938615807752
0.3937411344420368
0.35261627754535635
0.37676524169060693
0.3878088553400456
0.3991373511567588
0.38624419574261576
0.36645798660447626
