loss_bosutinib
0.8225499510248174
0.6574518846908711
0.5937672627799225
0.5825112718270834
0.5877783600168361
0.6688667980209217
0.549416418460767
0.5987187995513235
0.5860943409892894
0.8046243277711587
0.6366446776858042
0.6841030413562164
0.8150395915290337
0.6184420001249084
0.5899940549756053
0.6011771965296002
0.5732172189312044
0.7350520140384992
0.7817363308916317
0.7287806625175373
0.7211891336818248
0.923467991900577
0.6188681684006535
0.571253501544997
0.593611627325985
0.5846841102650064
0.5962076618914763
0.5817195874306507
0.6079556954929177
0.5064837837443111
0.5885227260883511
0.6081482922340294
0.5411728757296949
0.7611370267706932
0.8794430885220825
0.7199490305769612
0.6805812939487618
0.8324754220815757
0.9325798576793568
0.797763637064562
1.0161836095655308
1.2025777649575224
1.158689254729972
1.3171066142046814
1.1537359077216773
0.8056817364438575
1.3438730181711644
0.9866427774152866
1.098457440462897
1.048528586147515
