loss_ponatinib
1.282763524814581
1.0022694575294209
0.8277039747558183
0.7795138063195239
0.8247578145627288
0.7722054409745079
0.7515265377400286
0.7978466513386607
0.7991076927575295
0.7757719762777836
1.14419752991043
0.8965107360710577
0.7753609620938661
0.7291481530871674
0.7362211266034067
0.7415834906942179
0.7534934788725699
0.7881992388675306
0.7455559507559868
0.770109763374911
0.749158305403557
0.909445157501588
0.9909608865021686
0.7536929495618652
0.7273753647983444
0.7470567776822253
0.7883341743704845
0.6780268627086182
0.6671853931068636
0.6103969462872681
0.6773516174957525
0.635889614567041
0.8443138000764414
0.6108833892066791
1.095497234389744
0.557133340472897
0.9896058852469392
0.7893620006243858
0.5823427172109074
0.8333917758280123
1.2520261302625904
2.226850003356887
1.668500053252641
3.984295417643382
2.6111975515223658
5.862011123150093
2.5892534129663014
1.1845040965470899
1.7205806651853786
5.307582893213484
